,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1823,9501228d-7682-45af-ae82-8980276a4361,Sajim,https://play-lh.googleusercontent.com/a-/AD_cMMRverGcyAprgHG6gaLxZmd1arruO6Dl_749ErM81xxa1Q,"Udah enak pake internet banking, malah ganti pake aplikasi",1,0,,2022-10-11 07:48:30,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-11 10:19:04,
1824,a07ba93c-509c-4606-b641-8dd6aa505bd0,Indra 098,https://play-lh.googleusercontent.com/a/AAcHTtd0L16szaUEW9F5tROHHtku6Hr9DJYqHoB_R368Kovs=mo,"Lagi lagi gangguan sistem,udah 2 hari gangguan terus mempersulit utk bayar tagihan sampai dibilang sengaja php in penjual apalgi kalo tidak ada uang cash. apasih maunya ini aplikasi. Tolong donk diperhatikan",1,2,1.3.2,2022-10-11 05:48:30,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Saat ini, tidak ada gangguan pada aplikasi D-Bank Pro dan aplikasi dapat digunakan untuk bertransaksi. Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama) atau hubungi Hello Danamon 1-500-090. Tks.",2022-10-11 10:12:03,1.3.2
1825,fa0a2356-7139-49a3-881b-c217680869ce,Sethia E Putra,https://play-lh.googleusercontent.com/a-/AD_cMMQkZvsXcJnJckRmkxm4QMjBveKNn3mUYw1nIILnkNIHzD8,Aplikasinya berat banget. Padahal fitur cuma sedikit. Mending pakai aplikasi yang dulu. Lebih simpel.,1,0,1.3.2,2022-10-10 14:44:49,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak menggunakan wifi.
Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-11 10:07:53,1.3.2
1826,3fa561de-4ece-4f27-928e-94abf1e09958,Yanti Sekayu,https://play-lh.googleusercontent.com/a/AAcHTtdChugNcGh3AV8bOqWuWd99n73BgCYObXfRyeeSurce=mo,Ko ga bisa login..pas mau masuk akun,2,0,1.3.2,2022-10-10 14:02:31,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak menggunakan wifi.
Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-11 10:07:42,1.3.2
1827,fc56a369-324b-4cdc-a712-922c8fcb8a8f,Syamsul ma'rief,https://play-lh.googleusercontent.com/a/AAcHTtcBM1WkXYsg7uLphH-zrSsP026nkN2PVn1tveTDii3x3g=mo,Sangat susah untuk log in. Tolong segera diperbaiki.,2,2,1.3.2,2022-10-10 13:06:38,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Untuk login ke aplikasi D-Bank Pro sangat mudah, Bapak/Ibu hanya perlu menginputkan data-data yang sesuai pada saat login. Jika berhasil login, Bapak/Ibu dapat mengaktifkan Biometric Login pada menu Profil-Keamanan. Namun, apabila data Bapak/Ibu telah terblokir, maka dapat menghubungi 1-500-090. Tks.",2022-10-11 10:06:32,1.3.2
1828,19975cb2-0132-49d7-9279-e471076ce3e1,Asad abdul Jabbar,https://play-lh.googleusercontent.com/a/AAcHTtcqH2_1M9L03Dg2QngrJrJvA4td9V638Xtjj5LE0l3B=mo,Lagi di butuhin malah error nggak bsa masuk.,1,0,1.3.2,2022-10-10 09:59:49,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Mohon pastikan data-data yang diinput saat login telah sesuai dan pastikan jaringan data yang digunakan stabil. Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-11 09:50:20,1.3.2
1829,2ec9ad93-1ad8-4bcb-a4f7-0f8120478738,J. jaya w. Jaya,https://play-lh.googleusercontent.com/a-/AD_cMMQtpK4IGIW10rXloYV4VNzPmWqoFAaCTninUYrNir1gBw,I love you aku mau di tanamin 900oblivion rupiah. Asal 3 bulan finish dan bebas bunga,5,0,,2022-10-10 02:48:04,"Hello Bapak/Ibu, terima kasih atas ulasannya. Untuk detail informasi produk/program Danamon, silakan hubungi Hello Danamon di 1-500-090 atau melalui email hellodanamon@danamon.co.id. Terima kasih.",2022-10-10 09:22:58,
1830,5e763b45-7fa3-41f3-a47c-3a3766c6add1,Bang IM Teknisi Hp,https://play-lh.googleusercontent.com/a-/AD_cMMSapGtRKSOobwBUjlOR_o4HHZGJ5bxw0rNvpPNEYh2rSg,Sangat Mudah Digunakan Dan Lebih Efisien Dan Lebih Mudah Melakukan Transaksi Damana Saja Kapan Saja. Mantap Apk Terbaik.,5,0,,2022-10-10 00:31:02,"Hello Bapak/Ibu, terima kasih atas ulasannya.
Kami berharap Bapak/Ibu dapat terus menikmati fasilitas dan kemudahan dalam menggunakan D-Bank PRO. D-Bank PRO Aplikasi Satu Kendali!",2022-10-10 09:22:01,
1831,53ca7909-5c87-4eb8-96ec-34403ecdc314,Agus Sutiawan,https://play-lh.googleusercontent.com/a-/AD_cMMSbGBVzurSnybs3ZJxFoh3G0v9HuDcxs0dsZl-ONxK97-E,"Terakhir pemakaian aplikasi, ga bisa di buka dgn alasan jaringan ga stabil padahal signal bagus dan pakai aplikasi lain ga ada gangguan, sepertinya server dari aplikasinya bermasalah.",2,2,1.3.2,2022-10-09 22:00:28,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak menggunakan wifi.
Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-10 09:21:31,1.3.2
1832,e0b07b01-1a96-4a8e-8013-2bbd72ae7b3e,Donny Caesar,https://play-lh.googleusercontent.com/a/AAcHTtenlxLrZO_32zZN0Crma3ulsWi0izFIfyOUpb4wQ0iD=mo,"Mending apk yg lama ga pernah gangguan bae ni mah skrng dkit"" gangguan dkit"" gangguan ni gmana danamon tlong donk duit sya nyangkut padahl udh berhasil transaksinya",1,0,1.3.2,2022-10-09 13:34:48,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Saat ini tidak terdapat gangguan. Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak gunakan wifi. Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama) atau hubungi Hello Danamon 1-500-090. Tks.",2022-10-09 14:38:48,1.3.2
1833,dab5eab6-152d-49ae-afe5-34414c86bb4a,DONI NURHADI,https://play-lh.googleusercontent.com/a/AAcHTte_9fN8Gz1ssngtMsoZUj9pd1HrvYVJtL-tOtsWiOWe=mo,Kok sering banget ya ganggannya,1,0,1.3.2,2022-10-08 15:28:48,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Saat ini tidak terdapat gangguan. Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak gunakan wifi. Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama) atau hubungi Hello Danamon 1-500-090. Tks.",2022-10-09 14:28:17,1.3.2
1834,e9fa6c2f-4f3b-4e88-bad4-2458a1ae7eb1,Umar Bin Maslam,https://play-lh.googleusercontent.com/a/AAcHTtcyPTU2WuMMQL9tGhc-tU8xdjKiqcexeRijZEgLAug1=mo,Danamon Mantap&mudah 👍👍,5,1,1.3.2,2022-10-08 04:52:32,"Hello Bapak/Ibu, terima kasih atas ulasannya. Kami berharap Bapak/Ibu dapat terus menikmati fasilitas dan kemudahan dalam menggunakan D-Bank PRO. DBank PRO Aplikasi Satu Kendali!",2022-10-08 12:53:37,1.3.2
1835,9ac47b56-3c00-4c36-939c-effde98c83f6,pupkinsjump,https://play-lh.googleusercontent.com/a-/AD_cMMQA3C5o2N5UMrtRxRu-g_mj9lhBhUB3hT28XRcFpo8Umw,"Apknya sering gak bisa, gak PRO sama sekali",2,0,1.2.9,2022-10-08 01:15:06,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Mohon pastikan data-data yang diinput telah sesuai saat login. Jika aplikasi sulit diakses, mohon lakukan clear cache, pastikan jaringan data stabil, dan tidak gunakan wifi. Jika masih terkendala, silakan kirim detail problem dan screenshot ke hellodanamon@danamon.co.id atau hubungi 1-500-090. Tks.",2022-10-08 12:52:35,1.2.9
1836,53d786ce-4c2f-4e4d-b9ba-baf109985374,Teguh Pras,https://play-lh.googleusercontent.com/a/AAcHTtcl0b6JsiMr3K4HQj-MMJY8_kIutU6ls3dVDpwIjhs4=mo,Masih bagusan yg app dlu.skrng trobel trus .,1,0,1.3.2,2022-10-07 23:43:28,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-08 12:46:56,1.3.2
1837,05cf198f-5092-4a66-a954-2627e64a372e,Dimas Ardiansyah,https://play-lh.googleusercontent.com/a/AAcHTtc4hrYXQJYRT2JZLj02tvIjBFH7s0C7O_SR_GZwTjs3=mo,Pertama pemasangan bisa dibuka Waktu yang kedua ga bisa dibuka Padahal jaringan bagus dan wifi juga ga lemot,1,0,,2022-10-07 19:46:26,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak menggunakan wifi. Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-08 12:46:12,
1838,f80c3bb4-6d98-4b16-bb2e-69d14794ec2f,Ridwan Gumelar,https://play-lh.googleusercontent.com/a-/AD_cMMRdh304WrqlMe9jIgp7zolSYTuyhATTZg2OnHVc6DsaRaE,kurang memuaskan... jaringan stabil tetap juga gak kebuka.... klw mainten gak ada pemberitahuannya pas di buka mohon di perbaikan lagi supaya gak ngecewakan masyarakt?,2,0,,2022-10-07 18:47:23,"Hello Bapak/Ibu, terima kasih atas saran dan masukan yang diberikan, ini akan menjadi masukan bagi kami untuk pengembangan selanjutnya & peningkatan kualitas D-Bank PRO untuk kenyamanan nasabah.",2022-10-08 12:45:32,
1839,1217d397-f9ff-4098-9d3d-2af1a06a6c37,Aldi Yoga,https://play-lh.googleusercontent.com/a/AAcHTtc0ylNiHxkkPdsDr9bIeCPAve96IZ1j1xw-OFMC5RGh=mo,Woy gabisa dibuka woy,2,0,1.3.2,2022-10-07 08:56:13,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon pastikan data-data yang diinput saat login telah sesuai.
Jika data Bapak/Ibu telah terblokir maka dapat menghubungi layanan Hello Danamon di 1-500-090. Terima kasih.",2022-10-07 10:29:54,1.3.2
1840,80f4e489-bff3-496f-bda3-02045f3564d9,Nurul Arifin,https://play-lh.googleusercontent.com/a/AAcHTteeBKDPr-CK1L94wjwhczFPR9SPVeHq8KXEfbSCj-FO=mo,"biasanya baik baik saja, sudah di update update terus, tetep gak bisa, internet kenceng data banyak tetep gak masuk, di sarankan uninstal instal kembali malah gak bisa di buka aduhhh",1,1,1.3.2,2022-10-07 08:16:49,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-07 10:29:03,1.3.2
1841,97b4d2e6-ddbc-4d97-b01a-869f0253a851,dyauzzein,https://play-lh.googleusercontent.com/a-/AD_cMMS4lVsDp02NYVpcelbKwyIUT7GQ9S5b9vGdnZqbSeZa8Yo,Ngak guna sama sekali aplikasi nya. Tidak bisa login ! Tidak usah buat mbanking kalau tidak bisa di gunakan aplikasinya.,1,0,1.3.2,2022-10-06 23:23:21,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Mohon pastikan data-data yang diinput saat login telah sesuai. Jika data Bapak/Ibu telah terblokir maka dapat menghubungi layanan Hello Danamon di 1-500-090. Terima kasih.",2022-10-07 10:22:41,1.3.2
1842,d151dffd-85e5-47e6-923c-b93dba654d93,Yosep Rizal,https://play-lh.googleusercontent.com/a-/AD_cMMTzNUOpVm0QhhImW5h3oeuSSIF_qu-pzlbrQnpe-sBqtFs,Yyy,5,0,1.3.2,2022-10-06 23:06:49,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Untuk detail informasi produk/program Danamon, silakan hubungi Hello Danamon di 1-500-090 atau melalui email hellodanamon@danamon.co.id. Terima kasih.",2022-10-07 10:20:31,1.3.2
1843,6e42c4ba-41df-48d9-a46a-8cd4bb281757,Idrus Kumar81,https://play-lh.googleusercontent.com/a/AAcHTtcL1c_39IfE5vn5Z9SZ_XVrWPEJK_BH5IKcRYT7IeaE=mo,Sayangnya tidak bisa transfer Paypal.,4,1,1.3.2,2022-10-05 22:17:38,"Hello Bapak/Ibu, terima kasih atas saran dan masukan yang diberikan, ini akan menjadi masukan bagi kami untuk pengembangan selanjutnya & peningkatan kualitas D-Bank PRO untuk kenyamanan nasabah.",2022-10-06 10:29:27,1.3.2
1844,8b708fc3-ec25-4c25-9bfc-bd8493c2331f,Dani Han,https://play-lh.googleusercontent.com/a-/AD_cMMQ17iyR1LFgtsmboT_xfxrq6fn2ujdbJT88QYz5_t9xag,Tidak bisa copy-paste di kolom nomer rekening tujuan 😑,2,0,1.3.2,2022-10-05 19:27:49,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Untuk melakukan copy paste pada aplikasi D-Bank Pro, silakan menggunakan clipboard di handphone Bapak/Ibu. Jika masih terkendala, silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Tks.",2022-10-06 10:27:30,1.3.2
1845,1c6cf2f2-b2a3-43ad-95ea-e2b2d755663e,Pendol Oneng,https://play-lh.googleusercontent.com/a/AAcHTtePybxvm_0SyDeFaOV1rCVX2fDW_oc2_wHiATDOZc7d=mo,Ini kayak nya yang balesin ulasan gak di baca dah ..banyak kendala gada perbaikan eamng pling mantap ni aplikasi,5,0,,2022-10-05 15:16:13,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-06 10:26:52,
1846,d7218412-8188-4088-b5ec-d38e74e4deb4,anak cwe,https://play-lh.googleusercontent.com/a-/AD_cMMTzGgzj7qwB4UkJCFC4FeixObQ94okWQG-uFoKygQ5QSVw,Aplikasi nya mengecewakan sekali gak recommended tlg admin di upgrade lagi sistem nya ..setiap buka aplikasi ni sering gangguan sampai bolak balik ke bank cuma mw benerin aplikasi ni ehh jarak seminggu udh eror lagi pdhl sering transaksi,1,0,,2022-10-05 11:44:55,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-06 10:17:54,
1847,bcf1cf6b-7e0c-4e85-a740-bc50e881eb51,Yusuf Santoso,https://play-lh.googleusercontent.com/a-/AD_cMMSpvRBhywS5qGz5j7g_TFiyalfNzwEbWnq_LAq9iQRgsQ,Ok,5,0,1.3.2,2022-10-05 10:11:11,"Hello Bapak/Ibu, terima kasih atas ulasannya.
Kami berharap Bapak/Ibu dapat terus menikmati fasilitas dan kemudahan dalam menggunakan D-Bank PRO. D-Bank PRO Aplikasi Satu Kendali!",2022-10-05 10:20:06,1.3.2
1848,047661e2-ccfc-431d-b6c6-64c2be88b389,Johan Purba,https://play-lh.googleusercontent.com/a-/AD_cMMSeQC441ZlvCIAhpoom4f1ZxjUZbvFyF4HSbMawWIHYV_o,"Lambat, sering error Jaringan stabil, tapi aplikasi sinyal tidak bagus",2,0,1.3.2,2022-10-05 06:02:29,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak menggunakan wifi.
Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-05 10:16:44,1.3.2
1849,0fab25e0-71ad-4264-809b-b5344a31058d,GHOST BUSTER INDONESIA,https://play-lh.googleusercontent.com/a-/AD_cMMSr9QWa-ycAQ-9pcdbbDn1Z7jLLDhen9MLmzjv4Ryhc06If,Parahhh.. gak bisa dibuka,1,0,1.3.2,2022-10-05 02:05:39,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Mohon pastikan data yang diinput saat login telah sesuai. Jika data Bapak/Ibu telah terblokir maka dapat menghubungi layanan Hello Danamon di 1-500-090. Terima kasih.",2022-10-05 10:16:09,1.3.2
1850,80113f30-2377-4f2c-9f86-2680d41124b1,Rahmat Brown,https://play-lh.googleusercontent.com/a/AAcHTtd-cz3IbK8uES1wyhVyjqqyQhwo_qLDV-egQbr0-nmT=mo,"Tolong donk ini aplikasi di benahin, gajian masuk sini tp aplikasinya susah bgt di buka ni, jd sulit transaksi",2,0,1.3.2,2022-10-05 00:24:47,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak menggunakan wifi.
Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-05 10:06:12,1.3.2
1851,59cc5357-5141-4f4e-803b-26aa21b8d113,Mulyadi Mulyadi,https://play-lh.googleusercontent.com/a/AAcHTteBEEJeLuw_lJmrZt2er2C0xbpKly1EmtNMhVxdDU18=mo,Mempermudah transaksi digital,2,0,,2022-10-04 14:43:01,"Hello Bapak/Ibu, terima kasih atas ulasannya. Mohon maaf atas kendala yang dialami, untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-05 10:03:51,
1852,844f00ef-7420-4762-b65c-ffe3ec7b9d12,Susanti Shan,https://play-lh.googleusercontent.com/a/AAcHTtf7GGhArTMM5OQB2ZIIq5-yIutbsG8MB2pQMlGv9YZb=mo,"Jarang ada kendala transaksi, tapi ini tiba2 mau dipake gak bsa.. terus satu lagi yg paling gak suka yaitu lagi darurat mau m banking diuber waktu tpi bgitu mau pake disuruh update dulu.. sering banget kaya gini ....",4,17,1.3.2,2022-10-04 13:52:18,"Hello Bapak/Ibu, terima kasih atas ulasannya. Mohon maaf atas kendala yang dialami, untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-05 09:52:28,1.3.2
1853,c7f979b4-e821-44f3-b769-0c3189723a0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau registrasi aja gagal terus padahal sudah di kirim SMS nomor telah terverifikasi namun tidak bisa lanjut ke tahap selanjutnya nya. Parah,1,2,1.3.2,2022-10-04 11:50:09,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Agar SMS verifikasi berhasil, mohon gunakan nomor handphone terdaftar pada bank saat registrasi. Jika SMS berhasil, mohon tidak pilih tombol back di menu SMS. Silakan minimize dan kembali ke aplikasi D-Bank Pro. Jika masih terkendala, silakan hubungi 1-500-090 atau ke hellodanamon@danamon.co.id. Tks.",2022-10-05 09:49:12,1.3.2
1854,2c4ea7ba-142e-48a4-93f7-ca6905895bde,Nila Hayani,https://play-lh.googleusercontent.com/a-/AD_cMMSK-0anz3llXEPPRGy4rGVoHX5eVJA7J0nAV2jnRoA72xQ,"Bank BOBROK. Awlny sy snang simpan duit sy di sini, tapi skrg sy kcwa bgt. Krna sdh 4 bln ini saldo sy berkurang tnp adanya pemberitahuan melalui email / tlpn. Sy coba datangi CS tpi si CS kekeuh bilang pihaknya sdh mengirimkan email ke semua nasabah. Tpi di sy tdk ada sama sekali, dan si CS tsbt sggh tdk sopan pelayanannya. Sy lupa nama CSnya siapa Lokasi CS bank di Bogor dekat stasiun. Skrg sy berniat utk memindahkan dana sy yg kecil ini ke bank lain, dan akn sy viralkan soal ini ke medsos.",1,0,1.3.2,2022-10-04 10:02:36,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Terkait kendala yang dialami, untuk respon & bantuan lebih cepat, silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-04 11:13:12,1.3.2
1855,2baa00f4-8f2b-4d55-86e8-b5dd0e17b11e,Harto Kjc,https://play-lh.googleusercontent.com/a/AAcHTteOxr80WvijunMZixOpiJWExmg-6vOnzDow6R5bS3zX=mo,"Bikin geram neh aplikasi lama2, selalu jaringan jelek padahal internet stabil trus,",2,0,,2022-10-04 09:55:53,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon pastikan aplikasi yang terinstall pada smartphone Bapak/Ibu saat ini adalah versi 1.3.2. Jika masih terkendala, kirim detail problem dan screenshot ke hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-04 11:14:40,
1856,53427784-00c3-4dd7-a5ce-08abf808ce25,Afrian Nuryadin,https://play-lh.googleusercontent.com/a-/AD_cMMRtfH33Ez4dBL6qctnaCOK_sIdtNSkBLJP7hBXHaJIt7w,"gimana sistemnya jelek sekali.. beli paket data tercantum gagal, tapi saldo berkurang gak balik lagi.. malah harus cal hallo danmon, ribet banget..",1,0,1.3.2,2022-10-04 09:16:44,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-04 11:11:12,1.3.2
1857,53df238e-be0f-4e31-a3ca-68bf4e3560bc,Okky Dwi Prasetyo,https://play-lh.googleusercontent.com/a-/AD_cMMQYUh2AltUMhIgz5UzpdneoUJcrbVvgpJoeGiDYAeS2dXc,"Merugikan,, setiap buka app harus verif sms dan kena pulsa 1000, kalo masuk 10 kali gimana 10rb?? Duh memalukan bgt cara buat systemnya",1,0,1.3.2,2022-10-04 07:00:26,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Mohon pastikan smartphone Bapak/Ibu memiliki OS minimal 11.4 (iOS) atau 6.0 (Android) karena SMS verifikasi hanya saat registrasi. Jika SMS verifikasi berhasil, login cukup gunakan password/biometrik. Jika masih terkendala, silakan email ke hellodanamon@danamon.co.id atau hubungi 1-500-090. Tks.",2022-10-04 11:09:31,1.3.2
1858,c1a24c45-9b1d-48b2-945b-c3dc3f8b7cff,Bahru Din,https://play-lh.googleusercontent.com/a/AAcHTtd-9sv45sLqAeuFZQ-KSwsiv7SH6uVpB3TJsZ6KqcOJaYM=mo,Dengan Danamon semua jd mudah,5,0,1.3.2,2022-10-04 06:32:43,"Hello Bapak/Ibu, terima kasih atas ulasannya.
Kami berharap Bapak/Ibu dapat terus menikmati fasilitas dan kemudahan dalam menggunakan D-Bank PRO. D-Bank PRO Aplikasi Satu Kendali!",2022-10-04 10:37:09,1.3.2
1859,feebb2bc-7f4b-4acd-997b-3958a0b0119d,Dennis Hermanto,https://play-lh.googleusercontent.com/a/AAcHTtfV5wTFKa3Ae1abzizt15StDrJzjeDVTL8r07hPEDGU=mo,Ini coba sistem di benerin.. error Mulu..,1,0,1.3.2,2022-10-04 06:25:37,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Untuk respon & bantuan lebih cepat silakan sampaikan detail kendala yang dialami melalui email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-04 10:37:27,1.3.2
1860,86abfd9e-1430-4828-a18d-06d611034213,Muhamad Suerik,https://play-lh.googleusercontent.com/a/AAcHTtdg1ZjJgV-vB3ez1QRl6mfzhktHaFva0eRlVtddtHyA=mo,Sangat membantu,5,0,,2022-10-04 05:19:51,"Hello Bapak/Ibu, terima kasih atas ulasannya.
Kami berharap Bapak/Ibu dapat terus menikmati fasilitas dan kemudahan dalam menggunakan D-Bank PRO. D-Bank PRO Aplikasi Satu Kendali!",2022-10-04 10:36:50,
1861,52b99fc1-7dbc-4c0b-a6be-d6ab7ad5fa74,Ridwan V12,https://play-lh.googleusercontent.com/a-/AD_cMMQPVOpcxMBeS3iZ7gZG1URrEDDz-Go03iO3aJVAXiSO6w,Kk danamon gangguan ya kok tarik tunai tanpa kartu gk bisa...,5,0,,2022-10-04 02:37:50,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya. Untuk tarik tunai tanpa kartu hanya dapat dilakukan dengan kartu ATM dan tidak bisa menggunakan kartu kredit. Jika tarik tunai menggunakan kartu ATM, mohon lakukan reservasi terlebih dahulu pada D-Bank Pro. Pilih menu Transaksi – Tarik Tunai Tanpa Kartu dan input data-data yang sesuai. Terima kasih.",2022-10-04 10:25:15,
1862,b18e43cd-14ff-4dc8-b343-231acb2dcc4c,idrus alaydrus,https://play-lh.googleusercontent.com/a-/AD_cMMS5M9xGfX_xNPYNYGkdmh5SwPzc9xJmiPyZHjsvwZUAAA,"Kok setelah update jd lemot, lama bgt mau login app. Pergantian halaman juga loading yg sangat lama, padahal koneksi internet kita sdh sangat baik. Mhn diperbaiki, kalo adh normal bintangnya be saya tambah",1,0,,2022-10-04 02:30:11,"Hello Bapak/Ibu, maaf atas ketidaknyamanannya.
Mohon lakukan clear cache aplikasi D-Bank PRO, pastikan jaringan data stabil & tidak menggunakan wifi.
Jika masih terkendala, kirim detail problem dan screenshot ke email hellodanamon@danamon.co.id dengan subject: Review – (Nama nasabah) atau hubungi Hello Danamon 1-500-090. Terima kasih.",2022-10-04 10:13:01,
1863,74d0897e-f7f8-4864-90c5-948ee07d79f2,Putra Ardhi Chandra,https://play-lh.googleusercontent.com/a/AAcHTtdgAY-lCTFlz9tqqf-HDkWCf2R7IJVx9ek8isvhePMb=mo,Danamon nyaman sekali,3,0,1.3.2,2022-10-04 02:02:43,"Hello Bapak/Ibu, terima kasih atas ulasannya.
Kami berharap Bapak/Ibu dapat terus menikmati fasilitas dan kemudahan dalam menggunakan D-Bank PRO. D-Bank PRO Aplikasi Satu Kendali!",2022-10-04 10:11:51,1.3.2
